place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/BRYLIX+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25066a4b66c11:0x1ffabf6b1ff74aa3!8m2!3d6.8360344!4d79.9155715!16s%2Fg%2F11dxd0k2ff!19sChIJEWy2pGZQ4joRo0r3H2u_-h8?authuser=0&hl=en&rclk=1,BRYLIX (Pvt) Ltd,4.5,(11),Software company,·,075 985 9759,https://brylix.com/,,,
https://www.google.com/maps/place/JRC+Software+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25b96232d3ae5:0xe6e9a29fdb1c778e!8m2!3d6.8509368!4d79.862591!16s%2Fg%2F11ghzs0bcr!19sChIJ5TotI5Zb4joRjncc25-i6eY?authuser=0&hl=en&rclk=1,JRC Software (Pvt) Ltd,4.4,(24),Software company,·,0112 559 690,http://jrcsoftware.com/,,,
https://www.google.com/maps/place/Code4Next+%28PVT%29+Ltd./data=!4m7!3m6!1s0x3ae25146060ab0b9:0x6302da72893e5c13!8m2!3d6.8493296!4d79.9219684!16s%2Fg%2F11lnp1rxs8!19sChIJubAKBkZR4joRE1w-iXLaAmM?authuser=0&hl=en&rclk=1,Code4Next (PVT) Ltd.,5.0,(4),Software company,"No 10, 16 Elhena Rd",077 773 5354,https://code4next.com/,,,
https://www.google.com/maps/place/Leospree+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae33b959729d713:0x59a6537f055ae25f!8m2!3d6.8276306!4d79.9130518!16s%2Fg%2F11jrh0540m!19sChIJE9cpl5U74zoRX-JaBX9Tplk?authuser=0&hl=en&rclk=1,Leospree (Pvt) Ltd,5.0,(3),Software company,"17, 4 Neelammahara Rd",0112 312 108,https://leospree.com/,,,
https://www.google.com/maps/place/Adbinfosolution/data=!4m7!3m6!1s0x3ae25b940904406f:0x1b5fbd5d8c06078f!8m2!3d6.8538722!4d79.9087457!16s%2Fg%2F11gk09zzzh!19sChIJb0AECZRb4joRjwcGjF29Xxs?authuser=0&hl=en&rclk=1,Adbinfosolution,5.0,(13),Software company,54/A Wijerama Lane Gangodawilla,071 231 8077,,,,
https://www.google.com/maps/place/GW+Technologies/data=!4m7!3m6!1s0x4109405a15e43f89:0x7fc2245a8086c37c!8m2!3d6.8526313!4d79.9183525!16s%2Fg%2F11x7rd3wvr!19sChIJiT_kFVpACUERfMOGgFokwn8?authuser=0&hl=en&rclk=1,GW Technologies,5.0,(2),Software company,276 High Level Rd,076 730 0727,https://gwtcs.com/,,,
https://www.google.com/maps/place/CMECK+SOFTWARE+SOLUTIONS+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae24f1ca2643091:0x28681b5e4386f5aa!8m2!3d6.7937329!4d79.9066994!16s%2Fg%2F11frrrn87_!19sChIJkTBkohxP4joRqvWGQ14baCg?authuser=0&hl=en&rclk=1,CMECK SOFTWARE SOLUTIONS (PVT) LTD,5.0,(128),Software company,"328, 11/3/D Moratuwa - Piliyandala Rd",074 005 8800,https://cmeck.com/,,,
https://www.google.com/maps/place/eCeylon+Company/data=!4m7!3m6!1s0x3ae24f06f63a5de3:0xf885f19fdf3f5311!8m2!3d7.857685!4d80.70625!16s%2Fg%2F11fr53y8kq!19sChIJ41069gZP4joREVM_35_xhfg?authuser=0&hl=en&rclk=1,eCeylon Company,5.0,(3),Software company,,076 446 9612,https://eceylonmarketing.com/,,,
https://www.google.com/maps/place/Codzbee+%28PVT%29+Ltd/data=!4m7!3m6!1s0x3ae25befa3c69ae1:0x9360f5c8d61a1209!8m2!3d6.852101!4d79.8977536!16s%2Fg%2F11k_41gf1v!19sChIJ4ZrGo-9b4joRCRIa1sj1YJM?authuser=0&hl=en&rclk=1,Codzbee (PVT) Ltd,,,Software company,"56/1/1 පරණ කැස්බෑව පාර, රත්තනපිටිය",0112 057 533,https://codzbee.com/,,,
https://www.google.com/maps/place/99x/data=!4m7!3m6!1s0x3ae25966fcd1a18b:0x366d1a8eb84ec296!8m2!3d6.9056504!4d79.8549414!16s%2Fg%2F1tfhy07p!19sChIJi6HR_GZZ4joRlsJOuI4abTY?authuser=0&hl=en&rclk=1,99x,4.6,(280),Software company,·,0114 721 194,https://99x.io/,,,
https://www.google.com/maps/place/X-ONT+Software+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25a3929dc6927:0x6f993c678793565a!8m2!3d6.8805112!4d79.890894!16s%2Fg%2F11c2lj2m90!19sChIJJ2ncKTla4joRWlaTh2c8mW8?authuser=0&hl=en&rclk=1,X-ONT Software (Pvt) Ltd.,4.5,(14),Software company,·,0114 542 972,,,,
